tweet_id,tweet_text,date,user_id,user_mentions,retweet_count
1330206139385044999,@heydave7 @philwhln Tesla is a vehicle for creating &amp; producing many useful products,11/21/2020,44196397,"[{'screen_name': 'heydave7', 'name': 'Dave Lee', 'id': 29893444, 'id_str': '29893444', 'indices': [0, 9]}, {'screen_name': 'philwhln', 'name': 'Phil Whelan 😷🇨🇦\U0001f995🚀', 'id': 13036132, 'id_str': '13036132', 'indices': [10, 19]}]",106
1330204058817351684,@NASASpaceflight Largest cast titanium part in the world. No heat shielding needed.,11/21/2020,44196397,"[{'screen_name': 'NASASpaceflight', 'name': 'Chris B - NSF', 'id': 21292523, 'id_str': '21292523', 'indices': [0, 16]}]",113
1330203008836247558,Landing at Vandenberg AFB in California https://t.co/46J2GcCjP0,11/21/2020,44196397,[],4343
1330201798490120193,"@tobyliiiiiiiiii @SpaceX @NASA @NASA_LSP @NASAJPL @esa Actually, off to the side (so it doesnt take out the launch mount in bad landing), but with the same arm used to pick up the ship",11/21/2020,44196397,"[{'screen_name': 'tobyliiiiiiiiii', 'name': 'Toby Li', 'id': 809575831487934465, 'id_str': '809575831487934465', 'indices': [0, 16]}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': 34743251, 'id_str': '34743251', 'indices': [17, 24]}, {'screen_name': 'NASA', 'name': 'NASA', 'id': 11348282, 'id_str': '11348282', 'indices': [25, 30]}, {'screen_name': 'NASA_LSP', 'name': ""NASA's Launch Services Program"", 'id': 15921684, 'id_str': '15921684', 'indices': [31, 40]}, {'screen_name': 'NASAJPL', 'name': 'NASA JPL', 'id': 19802879, 'id_str': '19802879', 'indices': [41, 49]}, {'screen_name': 'esa', 'name': 'ESA', 'id': 21436960, 'id_str': '21436960', 'indices': [50, 54]}]",41
1330201442733404163,@tobyliiiiiiiiii @SpaceX @NASA @NASA_LSP @NASAJPL @esa Where it should be!,11/21/2020,44196397,"[{'screen_name': 'tobyliiiiiiiiii', 'name': 'Toby Li', 'id': 809575831487934465, 'id_str': '809575831487934465', 'indices': [0, 16]}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': 34743251, 'id_str': '34743251', 'indices': [17, 24]}, {'screen_name': 'NASA', 'name': 'NASA', 'id': 11348282, 'id_str': '11348282', 'indices': [25, 30]}, {'screen_name': 'NASA_LSP', 'name': ""NASA's Launch Services Program"", 'id': 15921684, 'id_str': '15921684', 'indices': [31, 40]}, {'screen_name': 'NASAJPL', 'name': 'NASA JPL', 'id': 19802879, 'id_str': '19802879', 'indices': [41, 49]}, {'screen_name': 'esa', 'name': 'ESA', 'id': 21436960, 'id_str': '21436960', 'indices': [50, 54]}]",25
1330187635483140099,"@philwhln @heydave7 Because I am not an investor. Tesla is definitely not the only good company, but investing is not what I do. But I always put my own money into companies I help create, otherwise itd be wrong to ask others to do so.",11/21/2020,44196397,"[{'screen_name': 'philwhln', 'name': 'Phil Whelan 😷🇨🇦\U0001f995🚀', 'id': 13036132, 'id_str': '13036132', 'indices': [0, 9]}, {'screen_name': 'heydave7', 'name': 'Dave Lee', 'id': 29893444, 'id_str': '29893444', 'indices': [10, 19]}]",145
1330186879040368640,"Well, almost anything https://t.co/FFPVDsqruC",11/21/2020,44196397,[],650
1330160065119182850,Quite the day ahead https://t.co/apZNgmo0k7,11/21/2020,44196397,[],1544
1330158854907305988,RT @SpaceX: Crew-1s view of Earth during Dragons flight to the @space_station https://t.co/lQW6TYmpB7,11/21/2020,44196397,"[{'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': 34743251, 'id_str': '34743251', 'indices': [3, 10]}, {'screen_name': 'Space_Station', 'name': 'Intl. Space Station', 'id': 1451773004, 'id_str': '1451773004', 'indices': [65, 79]}]",5841
1330033099502211079,@NASAaero @LockheedMartin Now *this* is what youd call pointy!,11/21/2020,44196397,"[{'screen_name': 'NASAaero', 'name': 'NASA Aeronautics', 'id': 2734381938, 'id_str': '2734381938', 'indices': [0, 9]}, {'screen_name': 'LockheedMartin', 'name': 'Lockheed Martin', 'id': 42871498, 'id_str': '42871498', 'indices': [10, 25]}]",49
1330009003049488385,@cleantechnica Cool,11/21/2020,44196397,"[{'screen_name': 'cleantechnica', 'name': 'CleanTechnica', 'id': 17060015, 'id_str': '17060015', 'indices': [0, 14]}]",82
1330007241899044865,"@Astro_Fonseca @Space_Station @wonderofscience @VirtualAstro Theyre moving at ~25 times the speed of sound, but it feels like nothing",11/21/2020,44196397,"[{'screen_name': 'Astro_Fonseca', 'name': 'Erika 🔭🌞', 'id': 1315900032365793281, 'id_str': '1315900032365793281', 'indices': [0, 14]}, {'screen_name': 'Space_Station', 'name': 'Intl. Space Station', 'id': 1451773004, 'id_str': '1451773004', 'indices': [15, 29]}, {'screen_name': 'wonderofscience', 'name': 'Wonder of Science', 'id': 3101588527, 'id_str': '3101588527', 'indices': [30, 46]}, {'screen_name': 'VirtualAstro', 'name': 'VirtualAstro', 'id': 42950930, 'id_str': '42950930', 'indices': [47, 60]}]",1556
1329990680106643456,@WorldAndScience https://t.co/XAJaN4j9ZR,11/21/2020,44196397,"[{'screen_name': 'WorldAndScience', 'name': 'World and Science', 'id': 511402689, 'id_str': '511402689', 'indices': [0, 16]}]",674
